,pc1,pc2,quality
47,0.45157854296168815,-0.5083549587031058,5
48,0.21906317807561515,-0.49971329549189925,5
49,1.2214314540697326,-1.2404672871166875,5
50,-0.9442083120141601,-1.0965482249706433,6
51,-1.100234277916415,0.7662121633216282,3
52,0.05272417143344217,-1.0159500360095124,6
53,-2.423567622831305,-0.05267387968094494,5
54,3.1494141222223737,3.916224114663093,5
55,0.2469833858953132,-1.0477993889703168,6
56,-1.2722520839207798,1.6861012242913471,6
57,0.3379588558806458,1.4855480231960712,5
58,2.2006558004805314,-2.715387412602219,7
59,-1.1181426325443982,0.4483010735103441,5
60,0.46079073751013466,-0.4477358314663431,5
61,0.3377045232383014,1.599404643774364,5
62,-1.4130492889057686,1.79340849476332,5
63,-5.222069613711248,-0.715761785000293,6
64,-1.1115463942877961,-3.1413689448731863,6
65,2.1164488166680706,4.560929726338002,5
66,2.7365926136430367,-0.5039159129059346,7
67,-0.7953167156440093,0.3324162649217713,5
68,-1.2518190935263578,-0.3964464271172822,5
69,-0.7956222691528377,-0.6209819189214966,5
70,-1.188036513399278,-0.637749256322569,6
71,0.6971841556506277,1.4464076085645698,5
72,-1.4581044210032748,1.1940331205028072,6
73,-3.6174056900794356,-2.1158826979243406,6
74,-0.24952716094680122,-2.8822540928977993,7
75,-0.0069731081492187125,-0.49728436116518643,5
76,0.09198500760918396,-1.4936392898190995,7
77,-1.3728461508740761,-0.2752375989265172,6
78,0.5306747381220848,1.897938029925229,5
79,-1.3347191240159795,0.5710790149620172,5
80,0.5179557362714347,2.459096877174785,5
81,1.9494529620839283,3.2060179877562147,5
82,0.9348899297075649,-2.10621356187469,6
83,-0.03836631435412853,-1.1302186088036446,7
84,-1.7665234394630203,0.9384723153782936,5
85,-1.1598067836927313,0.594714212357087,5
86,-0.0069731081492187125,-0.49728436116518643,5
87,-0.24393286157719007,1.0849461193678236,5
88,-2.5524092171847483,-0.565492645229567,7
89,4.232441401853155,-1.095162539564164,7
90,3.8673510786951106,2.057383844684851,5
91,3.127651968658372,-0.8161469022505101,7
92,1.1805106627385733,-1.8671260623245973,6
93,-1.319518094402431,-0.553787797225718,6
94,0.13040768000709774,-1.3533783400780954,5
95,-2.2437411562166463,1.568593612139406,6
96,-4.646270099964448,-1.4758982501619742,6
97,-0.33862866968254635,-0.7539169156799901,6
98,-0.5710976585292138,0.3387726734951335,5
99,0.00768534374822831,-1.8914239482543265,7
100,-1.379450102929861,-0.030630223370007446,6
101,0.21374448745307018,0.1008665571205501,5
102,3.049549907328114,-1.0563550847576302,6
103,-1.1190272705659223,1.4896759756281404,5
104,-1.100234277916415,0.7662121633216282,3
105,-2.354754587218613,-0.5943540333993039,5
106,0.05163546465310428,-0.4734898165275921,6
107,-0.6929877911184371,0.33118816529309153,6
108,-0.010531246157507163,0.3732655103668642,5
109,-2.075083781773371,0.6364196496987685,6
110,-0.5320649361731328,1.2739586889244883,5
111,0.361543240731407,-0.691838814344316,5
112,-1.480424566322216,-1.1249026158800555,5
113,2.2006558004805314,-2.715387412602219,7
114,2.8491851054331527,-0.3613034989986291,5
115,0.24708611851978993,-1.4203738230367613,6
116,-0.6330351374818612,2.302263661638822,5
117,-2.146039629677241,0.9572529444793905,5
118,0.2469833858953132,-1.0477993889703168,6
119,-1.8455813298114352,-0.8093357626170863,6
120,-0.727572633671222,-0.22885916052570374,6
121,0.7890288036343187,-2.7627694469061237,6
122,-1.8329412945069692,0.28944603221883636,5
123,3.3322804623971147,-1.3261336106135044,6
124,-0.15308071866170606,0.8883371359745899,6
125,1.3279996414866786,0.13455624336539096,7
126,-1.5702346131768044,0.21172103227526626,5
127,2.8413633267498746,3.6306286584750174,5
128,-1.4069011526178916,1.6007866818933543,5
129,-1.5669675507667689,-0.14561586823662276,5
130,1.669302741209241,-1.9447984569987316,6
131,-0.20439669452112758,-0.12101878195574696,5
132,0.06507987127088877,-0.2904003048938448,6
133,1.169656956294867,-1.72244914432307,7
134,-1.3146039200493544,0.23053971225151734,6
135,1.0918047533693451,-0.8063118451481937,6
136,-1.4069011526178916,1.6007866818933543,5
137,1.858829565075433,-1.1526875883993548,6
138,-1.4130492889057686,1.79340849476332,5
139,-1.3482609443675353,1.64508267035212,5
140,0.9656778753569619,2.577047606702124,5
141,-0.3227476296007504,-0.11136980284277784,5
142,0.8391695676085171,1.440202953047902,5
143,-0.7513923502453584,2.634655669872854,4
144,1.0918047533693451,-0.8063118451481937,6
145,3.6672868552857576,-0.849796099320007,5
146,-0.26050992574934145,1.82220227437577,6
147,-1.920598250615216,0.2238073266321895,5
148,2.031377215187438,-1.5316983581166603,5
149,-0.7781796995997976,-0.3928288965592189,5
150,-1.5859716901958676,-0.6771443867000205,6
151,0.25589298149461104,-0.2917751379701329,6
152,-1.3977064607304743,0.2102353256263653,7
153,0.7317943598383112,-1.1229949503903185,6
154,-1.876205628663379,0.45801878044633904,4
155,0.5994036547353321,0.27760998673756926,6
156,0.40306365475624206,0.0775244405206125,6
157,2.036950396097441,-2.1518270219757833,8
158,0.600723475660498,-0.7688201969321709,5
159,0.19611977799694752,0.11413307755593016,5
160,-1.8785332622724829,-1.2017704031417409,6
161,-0.15308071866170606,0.8883371359745899,6
162,-0.8215458162500656,-2.7128124817480326,8
163,-1.3256868645414197,0.9208075129499462,5
164,0.2352426489541628,1.9096382362788675,6
165,-1.3146039200493544,0.23053971225151734,6
166,0.5323526676118069,-1.4213472095305988,6
167,-2.892141509040328,0.4258760257924351,5
168,-0.8215458162500656,-2.7128124817480326,8
169,1.7754951340221363,-2.1969670793768854,7
170,0.6940535171363927,-1.393099327913365,6
171,-1.2893545764273937,-0.07776999140957876,4
172,0.8764462990442263,-2.5731075045543172,6
173,-0.03005236969005793,0.5881977066641297,5
174,-0.8589724848099229,-0.21777586340556343,6
175,3.150270241690075,-1.2375024228468963,6
176,-1.4956628180049707,0.2942520964098304,6
177,2.52410412426248,-0.7053153779806706,6
178,-0.16558564062608294,2.2315626736461915,5
179,-1.5447284851021386,-0.5195192936641241,5
180,0.5656799901047171,-1.2937413332782026,6
181,3.1962584866860784,-0.8608693001850308,6
182,-3.1509381290700165,0.29957217823652244,4
183,-1.9054625204881082,0.35837177503472967,5
184,0.6795109184180942,0.47246574852792844,7
185,-1.5672799522630538,0.5494824025749933,6
186,0.540674066302762,1.1604445930256773,5
187,-0.12098121133723568,0.956670111102435,5
188,0.9718347310105188,0.9247694515767013,5
189,-2.075083781773371,0.6364196496987685,6
190,0.15503619535338264,2.188043281457842,5
191,1.838749599562439,-0.7927591205075397,5
192,1.9338413663973584,-2.827208661017151,7
193,-1.319518094402431,-0.553787797225718,6
194,-1.3273807424442898,-0.04186313939369475,5
195,-1.1319780937325445,1.832739657010149,5
196,-1.440508373416853,-0.41686803300812464,5
197,-2.68064581570938,-0.42333970533121823,5
198,2.414491979664648,-0.40608509921100217,5
199,-1.7138317803341812,0.09908862770513956,6
200,-2.68064581570938,-0.42333970533121823,5
201,4.218375594998424,0.8725670490674928,6
202,0.4052703758053187,1.8164491390399702,6
203,-2.7988411764840073,-1.2159414034667482,5
204,0.7595387287177849,-1.7874215994518146,7
205,-1.319518094402431,-0.553787797225718,6
206,0.09874449064114672,1.0578020868387217,5
207,2.38872380574291,-1.2251066627731158,7
208,-1.503715512140624,0.9612919603624269,5
209,-0.2485377075866694,1.0349539283862794,5
210,-1.7381794403041693,-1.14617390401594,6
211,0.38135379392163526,-2.656475952050528,7
212,2.4193384220543472,-2.27680682686412,6
213,1.9382714975764026,2.2335598198638293,5
214,1.0454148129800809,0.3210230469059205,5
215,-3.285779687149002,-1.5366524372591346,5
216,-0.41190482698375686,1.2678917767053257,6
217,-1.7665234394630203,0.9384723153782936,5
218,-0.03826755680118644,0.8549593167957633,5
219,0.6106079223160805,-0.6363368324247651,5
220,-0.6259673899195677,1.644561988936358,5
221,-0.2734813907952208,0.26958640922063587,5
222,-2.0261584894899074,-1.8111634418141722,6
223,-3.4025192998549607,-1.225963610746316,5
224,-2.0053372576720268,-0.5441059368637082,5
225,-1.5474507591774784,-0.16448441614455683,5
226,1.9615666375205316,-2.044804378018868,7
227,1.0838477569027571,3.341421490568147,5
228,0.8360615467737479,-2.101740996229425,7
229,0.6999495122700364,-1.8670749287840174,7
230,-0.31416974996517294,-1.8149377139651646,5
231,1.9045370969677728,2.551090251733901,5
232,-0.5556171802049643,0.20809237516074694,6
233,-2.428341414372783,0.38444678641375557,5
234,1.7995413106574727,0.8508438633504873,3
235,0.5490151873477606,1.0769860070898862,4
236,-0.8377452674107746,0.46834094822368866,6
237,1.3802514491755276,-1.757604273407845,6
238,0.43046755951532756,-2.0595397963802573,7
239,1.020969746967206,0.7078394340582533,6
240,-2.224653319635234,-0.1930346911498999,5
241,-1.0524198234258568,3.1811661160871205,5
242,0.8494314374110029,-0.17135638205076664,5
243,0.8764462990442263,-2.5731075045543172,6
244,-0.9386165439403233,0.5290750540949343,5
245,-0.31337436904787064,1.226758115148361,6
246,1.4477343807441099,0.11833032195258594,6
247,-1.2222360482587409,1.0245805839854965,6
248,3.8327736742023615,1.0628835029260169,6
249,4.541690626852433,-0.30637719739870417,6
250,-0.2563512137757382,1.431658174450107,5
251,1.7483983086889259,-1.4199138658563515,5
252,-2.927657464664537,-0.33327564259012366,6
253,0.4052703758053187,1.8164491390399702,6
254,-3.050627989049994,-1.8317564310638759,7
255,0.18666767046915544,0.3764530665660093,7
256,-0.27409225986713265,0.12006450801966877,6
257,-0.6013158336964017,-0.5024371230083794,6
258,4.218375594998424,0.8725670490674928,6
259,-1.2722520839207798,1.6861012242913471,6
260,-1.155264677757105,-0.4153947187604629,5
261,-1.395687748850597,1.4119048412875665,5
262,0.7811332680045572,0.8616022259338604,5
263,-2.892141509040328,0.4258760257924351,5
264,-1.3977064607304743,0.2102353256263653,7
265,1.1746671454264954,2.0663236353017385,4
266,-2.5524092171847483,-0.565492645229567,7
267,1.669302741209241,-1.9447984569987316,6
268,0.4143276140225028,1.4701944352506338,5
269,-1.920598250615216,0.2238073266321895,5
270,2.932422797462898,-0.648937025584102,7
271,2.925080669465551,2.1001125057988306,6
272,1.7995413106574727,0.8508438633504873,3
273,-1.8144497960067871,-0.4991316585951174,6
274,-1.0658683675965914,0.10648755429609913,6
275,3.6294688737914034,-1.6697250826120307,7
276,1.1586012702880926,2.598476517195555,5
277,-2.400813706498165,0.378198648833088,5
278,-1.466096700402184,-1.7387768330609221,6
279,1.9786294344417619,-0.37467014241202895,5
280,-0.21357175335965106,-0.2752132757305641,6
281,2.458204841923577,-1.7039002516466972,7
282,-0.14833207490254408,1.2102591551249648,5
283,-1.2661518541580257,0.22941695590268366,5
284,2.94856676739655,0.8926045193223201,5
285,-0.41190482698375686,1.2678917767053257,6
286,-2.5241531109093085,0.9940002533304857,3
287,-1.319518094402431,-0.553787797225718,6
288,3.1774111913906875,-1.094631915850374,6
289,-1.5482012647439956,1.295950839994091,5
290,-0.920701405026114,0.40409864230166714,6
291,-1.2383395694309929,0.5449797082809118,5
292,-1.326231238872751,-0.6584737038187618,6
293,-1.508596231983654,1.7180382736299136,5
294,-3.282266729977086,1.2467903403637646,3
295,-0.24370430973922155,2.2975677946924296,5
296,-1.739600467674568,0.6889235493508666,5
297,0.8629265089066485,0.9039675549070192,7
298,-1.4130492889057686,1.79340849476332,5
299,-0.5824271922616303,1.3767569183762722,5
300,-1.2574881353905332,0.8981029521875485,5
301,2.925080669465551,2.1001125057988306,6
302,-0.2731179882402803,0.11236929365333422,6
303,-0.5200994045684263,0.5817871353612243,6
304,-2.4695333944758704,0.2725809465875926,6
305,-0.7781796995997976,-0.3928288965592189,5
306,0.17948733377845671,-0.16690595010040746,6
307,0.14819526685052334,0.07112105887959386,5
308,4.237645199679345,-1.6954455296653488,8
309,-0.17648793163634696,0.6550132074305396,5
310,1.044777701861531,1.1135778194843193,6
311,-0.5154263301326767,1.5255823370636963,5
312,2.748473169788708,-1.5160485141563769,7
313,-0.727572633671222,-0.22885916052570374,6
314,0.5888067353616564,1.0933483292135304,5
315,-0.32508954198783374,0.16856381587661476,5
316,-1.484097597455766,-0.7810761206240897,5
317,-1.3002936075225413,-0.7426522997622946,7
318,1.7754951340221363,-2.1969670793768854,7
319,-0.8430680227513966,-2.117026339449463,6
320,0.0020088253453141107,0.27590859679022917,5
321,0.19611977799694752,0.11413307755593016,5
322,-0.8414257774065701,-1.9489566943606746,6
323,0.3667977805824438,-2.8342354784400614,8
324,-0.20462684951746737,-1.6801859643334038,6
325,0.8494314374110029,-0.17135638205076664,5
326,2.9097100711279356,0.19621488026696055,6
327,-1.480424566322216,-1.1249026158800555,5
328,1.47465875560765,1.37430370426989,5
329,3.1458070631838564,-0.4364276105005579,6
330,-1.5367432999832993,-0.3169900019472058,6
331,0.3203181102707949,2.3135192715718644,5
332,-1.630454842244632,-0.2812334197608231,5
333,2.218485399691184,-2.1183051264731834,7
334,0.3966737439041553,3.3813956502416365,5
335,2.2006558004805314,-2.715387412602219,7
336,-2.445439670181444,-0.42923684416347985,4
337,0.9829310464757148,-1.1415414527740833,6
338,-0.34392942213175887,-3.393073784575605,7
339,-0.24370430973922155,2.2975677946924296,5
340,-1.379450102929861,-0.030630223370007446,6
341,-2.113823791284472,-0.3981449102457532,7
342,-1.5244387401006876,2.2180227143737823,5
343,-0.19163523798851387,-0.4549836344638712,6
344,5.340912107408653,6.187493083286918,6
345,-1.4956628180049707,0.2942520964098304,6
346,0.3900994133191361,-0.7792305511967895,6
347,-0.3358516539071982,-0.7586245816307884,6
348,3.2001310305012667,-0.05833034206990625,6
349,2.9716693304695068,-1.2071860224616122,5
350,0.5097717802843608,-0.6687167297104694,5
351,-0.642779677134139,1.2228057163725943,6
352,3.913368582073302,0.692935065267042,6
353,-2.198728106236292,-0.8564103386029033,6
354,1.169656956294867,-1.72244914432307,7
355,0.7803890595660822,1.4160904571888826,6
356,0.21906317807561515,-0.49971329549189925,5
357,-2.146039629677241,0.9572529444793905,5
358,2.7365926136430367,-0.5039159129059346,7
359,-0.27471049163692024,0.7655064550461471,6
360,1.1453398306324423,0.4583212915502653,5
361,-1.0297528125644424,0.43646821926319757,6
362,4.877366980173291,-1.8405960252892117,5
363,5.00830374769215,1.9781952611140625,6
364,-3.1630754585342267,-0.09101693819651838,7
365,0.6224391972893111,-2.2823908235173844,7
366,-0.8288313789869648,-1.1498092705477783,6
367,0.2352426489541628,1.9096382362788675,6
368,-0.828141348345339,-0.7869358017945991,5
369,-1.3586868985662741,0.30354162574976157,5
370,-0.9686316931786144,0.8103087697706162,5
371,-0.0069731081492187125,-0.49728436116518643,5
372,-0.8180317345980919,-0.3498555366962562,5
373,5.098976401374468,5.1119773297630235,5
374,1.290617435289518,-1.1960937024014766,5
375,-1.072201482952443,0.16992073594507812,6
376,-0.7094106270910193,2.001449565153241,6
377,-0.5546188975905239,0.9323088074269099,5
378,2.322637588980253,-1.3557190523257963,5
379,0.6626465615385831,1.7984297054385807,5
380,-0.21357175335965106,-0.2752132757305641,6
381,-1.4297516218596669,1.2503981750194195,5
382,0.24971845547595514,0.26865848728416,6
383,2.0285621589544856,-1.6947466807056673,6
384,-1.2359276384193245,0.7525452433513405,5
385,-3.4867086143756505,0.42008539779631754,6
386,0.7143258176139997,-0.7246830546722346,5
387,2.822671808138221,-0.732893362288278,5
388,-0.36736916660979985,0.7767431960497069,5
389,-0.8696704096129403,-0.7105284802866476,6
390,1.3802514491755276,-1.757604273407845,6
391,-0.9900089199960797,-1.738304239532804,6
392,1.2511458254997236,0.562388388667403,6
393,0.08301834620687402,1.072454748607189,6
394,3.0045007106296056,-0.7722905703618587,5
395,2.1851949267229744,-1.7296088915413106,6
396,-0.13095704826540214,0.7768796737329581,6
397,-0.39222830274418424,-1.5350054639444362,8
398,0.26502809654264237,0.6847556394208756,5
399,-1.5611413956665883,2.082829038432726,6
400,-0.7260260837002237,0.8493826778165023,5
401,-0.5659786713884356,-0.39499497608150963,5
402,-0.9686316931786144,0.8103087697706162,5
403,0.3377045232383014,1.599404643774364,5
404,-1.319518094402431,-0.553787797225718,6
405,-1.5779500627579408,0.3354238968255248,5
406,2.6659334935849675,0.49979526982559175,5
407,3.6651670800592306,-1.3020675518375788,6
408,0.9701619341351003,1.0991170863378894,5
409,2.293398907604623,-0.5185041006398405,6
410,-0.39222830274418424,-1.5350054639444362,8
411,2.8413633267498746,3.6306286584750174,5
412,-5.111958782212775,-0.7407543353229628,6
413,-0.6013158336964017,-0.5024371230083794,6
414,-0.8612501127383306,-2.175359665402284,7
415,0.25589298149461104,-0.2917751379701329,6
416,-0.5200874105860359,0.5740381679214394,6
417,-2.06023711933106,-0.05271421163890948,5
418,0.2352426489541628,1.9096382362788675,6
419,0.4585631158440618,1.1464712151714789,6
420,-3.163299475978884,-0.802592614029082,5
421,-0.7779249221612976,1.7537662215131085,5
422,-0.7119663395425102,0.6755593348730845,5
423,-3.6174056900794356,-2.1158826979243406,6
424,0.07727027024970266,1.3971743483558319,5
425,1.397656946265809,1.0601015405520247,6
426,2.1145623589511584,-1.6020286409099151,7
427,2.1077036050725746,-2.0059633625069138,7
428,-3.221170079623022,-1.0377901064699933,6
429,-0.6929877911184371,0.33118816529309153,6
430,-0.07513314548422642,0.7414289166758659,7
431,0.9044667033450261,-2.8330817610197556,6
432,0.5085975790622611,0.6294509758545758,6
433,0.7508421150784584,1.4848939119961764,6
434,-2.014382560512394,0.8776331793434233,5
435,0.7317943598383112,-1.1229949503903185,6
436,-2.232140501904227,-0.8294714312078436,6
437,1.0565685728303371,-0.38348018256803357,7
438,-3.3511190432176017,0.4697286394490888,4
439,2.9899277410928295,0.40510819407134874,7
440,-1.7138317803341812,0.09908862770513956,6
441,1.8758713294526694,-1.9295853568464356,6
442,-1.8329412945069692,0.28944603221883636,5
443,-0.27409225986713265,0.12006450801966877,6
444,1.915749436779611,-1.0892307763917288,6
445,-0.4302564700438349,0.05150211831282539,5
446,0.7507193088961363,0.24273849140970954,6
447,5.256418929038603,-1.1798233507383755,6
448,1.838749599562439,-0.7927591205075397,5
449,-0.35360140022726455,-0.5143746182992918,6
450,-0.6228317706748956,-1.1586644092365006,7
451,-2.679290210036737,-1.0865028994218702,6
452,-1.100234277916415,0.7662121633216282,3
453,-1.1106706551578633,-2.6445189269641087,6
454,2.6659334935849675,0.49979526982559175,5
455,0.6106079223160805,-0.6363368324247651,5
456,-0.12478595801094464,-2.497857990647884,5
457,3.049549907328114,-1.0563550847576302,6
458,-0.3227476296007504,-0.11136980284277784,5
459,-0.5023143379761612,0.48282277708347143,5
460,-0.4515587612437505,2.726375380340046,5
461,-1.547950954512203,1.35889613873221,5
462,2.9919049437529774,-0.7203462161072081,6
463,0.5888067353616564,1.0933483292135304,5
464,-0.024900753712884607,2.1604150111594134,5
465,2.8055303662369293,0.05643946166051771,5
466,3.011849488882581,1.2169001382290523,5
467,-2.872568549548656,-1.145675575475542,6
468,-1.5221924192513288,1.622791276337768,3
469,-0.5383244935850264,-1.2999579250967463,6
470,0.38541390632478406,1.3094159672829426,5
471,0.2470861185197899,-1.4203738230367613,6
472,1.9615666375205316,-2.044804378018868,7
473,-1.931419576063665,0.15869238012722892,6
474,0.48091226879415594,-2.0204558119134957,7
475,1.2511458254997236,0.562388388667403,6
476,-0.27311798824028016,0.1123692936533343,6
477,3.1962584866860784,-0.8608693001850308,6
478,-1.739600467674568,0.6889235493508666,5
479,-0.6282569437242633,0.04614955326526224,4
